,Application,Object_Name,Object_Type,COUNT.Version.Changes,Defect,fit.cluster
2146,C,ZFI_WHT_REPORT_EVENT,REPS,5,0,1
2147,B,ZFI_WHT_REPORT_F01,REPS,49,13,4
2148,G,ZFI_WHT_REPORT_F01_MANUAL,REPS,7,0,1
2149,G,ZFI_WHT_REPORT_SEL,REPS,5,0,1
2150,E,ZFI_WHT_REPORT_TOP,REPS,22,2,1
2151,J,ZFI_WTH_17499,ENHO,5,2,1
2152,C,ZFI_ZMMR2010_F01,REPS,6,5,1
2153,J,ZFI_ZMMR2020_F01,REPS,10,10,1
2154,G,ZFIAUTOUPLOADBANKSTATEMENT,REPS,6,0,1
2155,B,ZFIAUTOUPLOADBANKSTATEMENT_LGC,REPS,18,1,1
2156,B,ZFIBOILR0100_FORMS,REPS,5,3,1
2157,J,ZFICL_PURCHASE_LEDGER_ALV,REPS,11,0,1
2158,C,ZFICL_PURCHASE_LEDGER_DECL,REPS,8,0,1
2159,J,ZFICL_PURCHASE_LEDGER_ELECT,REPS,14,0,1
2160,G,ZFICL_PURCHASE_LEDGER_FORMS,REPS,15,0,1
2161,D,ZFICL_SALES_LEDGER_ELECT,REPS,6,0,1
2162,G,ZFICO_BNLPAP,REPS,19,0,1
2163,D,ZFICO_NAUSPO15_BFS_BILLING_FRM,REPS,9,1,1
2164,A,ZFICO_NAUSPO15_BFS_BILLING_ST,REPS,6,1,1
2165,H,ZFICO_NAUSPO15_BFS_BILLING_ST,REPT,5,0,1
2166,C,ZFICO_NAUSPO15_BFS_BILLING_TOP,REPS,7,0,1
2167,F,ZFIDAREXRATEDIFF,REPS,5,0,1
2168,D,ZFIDDAPROCESS_PROCESS_EVENT,REPS,6,0,1
2169,J,ZFIDDAPROCESS_PROCESS_FORM,REPS,10,1,1
2170,E,ZFIDECLARATION,REPS,17,10,4
2171,B,ZFIDECLARATION_NEW,REPS,6,0,1
2172,F,ZFIGOG_IN_GST_COPY,SSFO,18,17,4
2173,F,ZFIIGOGA0100_IN_GST,REPS,6,6,1
2174,G,ZFIIGOGA0100_IN_GST,REPT,6,6,1
2175,G,ZFIIGOGA0100_US,REPS,7,0,1
2176,I,ZFIIPRR0100_IN,REPS,6,0,1
2177,H,ZFIJ_1BBR20,REPS,7,2,1
2178,H,ZFIJ3RVINVOIC_R,FORM,5,0,1
2179,F,ZFIJOURNAL,REPS,6,2,1
2180,B,ZFIPAYMENTCOMPLEMENTMX,REPS,18,12,4
2181,E,ZFIPDRR0200,REPS,15,1,1
2182,D,ZFIPDRR0200_GSTREG,REPT,9,9,1
2183,F,ZFIPDRR0200_GSTREG_FORMS,REPS,16,16,4
2184,E,ZFIPDRR0200_GSTREG_TOP,REPS,11,11,4
2185,A,ZFIPDRR0200_GSTREGCUSTM,REPT,5,5,1
2186,J,ZFIPDRR0200_GSTREGCUSTM_FORMS,REPS,14,14,4
2187,A,ZFIPDRR0200_GSTREGCUSTM_TOP,REPS,7,7,1
2188,B,ZFIPDRR0200_GSTREGDOM,REPT,7,7,1
2189,H,ZFIPDRR0200_GSTREGDOM_FORMS,REPS,14,14,4
2190,E,ZFIPDRR0200_GSTREGDOM_TOP,REPS,9,9,1
2191,H,ZFIPDRR0200_GSTSTO_FORMS,REPS,5,5,1
2192,H,ZFIPDRR0200_IN,REPS,19,0,1
2193,D,ZFIPRR0100_GSTREG,REPS,5,4,1
2194,I,ZFIPRR0100_GSTREG,REPT,5,4,1
2195,C,ZFIR_MONTHLY_COUNTABLE_PROCESS,REPS,14,14,4
2196,G,ZFIR_RPTRANSACTION,REPT,5,0,1
2197,C,ZFIR_RPTRANSACTION_FORMS,REPS,14,0,1
2198,D,ZFIR_RPTRANSACTION_TOP,REPS,9,0,1
2199,B,ZFIREPBYDUEDOCS_GET_DATA,REPS,5,0,1
2200,C,ZFIREPBYDUEDOCSREP,REPS,18,0,1
2201,I,ZFIRST_LOSS_PROCESS,REPS,5,0,1
2202,G,ZFISALEREGR0100,REPS,38,21,4
2203,D,ZFISALEREGR0100,REPT,8,4,1
2204,H,ZFISALEREGR0100_GST_FORMS,REPS,12,12,4
2205,B,ZFISALEREGR0100_GST_TOP,REPS,9,9,1
2206,F,ZFISALEREGR0100_GST_VALID,REPS,5,3,1
2207,I,ZFISALEREGR0100_NEW,REPS,12,0,1
2208,J,ZFISOILR0100,REPS,7,0,1
2209,A,ZFISTRR0120_INTREV,REPS,5,0,1
2210,C,ZFIUPLOADBANKSTATEMENT,REPS,8,0,1
2211,J,ZFIUPLOADBANKSTATEMENT_LOGIC,REPS,15,3,1
2212,F,ZFIVENDORRISK_RFFORI99,REPS,8,1,1
2213,F,ZFIVENDORRISK_RFFORIY2,REPS,14,2,1
2214,G,ZFORMUTIL,REPS,28,12,4
2215,F,ZGST_COREDUMMY_YF5D_UPDATE,REPS,6,6,1
2216,G,ZGST_EWAYBILLREPORT_GST_FORMS,REPS,12,3,1
2217,D,ZHUCUSTOMSREPORT_FORMS,REPS,8,0,3
2218,D,ZIDOC_INPUT_CATS_INSERT_FR,FUNC,11,1,1
2219,A,ZIDOC_INPUT_ZMBGMCR_MX,FUNC,13,13,4
2220,I,ZIF_BADI_DDK_DOCUMENT,INTF,7,0,1
2221,A,ZIFI_CASH_COLLECTION_TOP,REPS,11,4,1
2222,D,ZII_II_NPPVENDOR_PORTAL,INTF,6,5,1
2223,H,ZII_II_VENDOR_PAYMENTS_EI,INTF,7,0,1
2224,H,ZILO1SHPMNT,IEXT,5,0,1
2225,G,ZILOKEWIL_SHPMNTINFO05,IDOC,5,0,1
2226,H,ZIMP_FI_CHG_ACCNO_MB11,ENHO,7,0,1
2227,D,ZINDUSOFT_MES_EXTRACTION,REPS,5,0,1
2228,A,ZINTERNALGOODS_TRANSFERNOTE_KZ,SSFO,5,0,1
2229,A,ZINVOICE_DNOTE_KZ,SSFO,8,1,1
2230,B,ZINVOICE_TORG12_FNL_RU,SSFO,5,0,1
2231,A,ZINVOICE_TORG12_RU,REPS,7,3,1
2232,I,ZINVOICE_TORG12_RU_XML,REPS,8,3,1
2233,A,ZJ_1IG_INB_INV_CREATE1,FUNC,12,9,1
2234,E,ZJ_1IG_STO_FORMS_COPYGST,REPS,7,7,1
2235,A,ZK_LINE_ITEMS_SELECT_AND_LIST,FUNC,7,0,1
2236,E,ZKE24_F01,REPS,6,0,1
2237,B,ZLATP4IDJ,REPS,5,0,1
2238,I,ZLE_SHP_DELNOTE_AR,SSFO,10,0,1
2239,H,ZLE_SHP_DELNOTE_MEX,SSFO,5,0,1
2240,E,ZLE_SHP_DELNOTE_US,SSFO,14,1,1
2241,F,ZLE_SHP_DELNOTE01,SSFO,21,5,1
2242,G,ZLE_SHP_DELNOTE01_BC,SSFO,5,3,1
2243,J,ZLE_SHP_DELNOTE01_SG,SSFO,17,0,1
2244,H,ZLIME_EXTRACT,REPS,28,13,4
2245,G,ZLIMEEXTRACT_HUB_ASIA,REPS,8,6,1
2246,A,ZLM61TF06,REPS,9,0,1
2247,D,ZLM61TF25,REPS,7,2,1
2248,E,ZLO_CLOSED_PARCEL_FORMS,REPS,6,0,1
2249,A,ZLO_DELETE_INB_DELIVERY_EVENTS,REPS,6,0,1
2250,J,ZLO_DELETE_INB_DELIVERY_FORMS,REPS,6,0,1
2251,A,ZLO_DELETE_INB_DELIVERY_TOP,REPS,6,0,1
2252,A,ZLO_FIFO,REPS,8,6,1
2253,B,ZLO_FIFO,REPT,8,5,1
2254,A,ZLO_FIFO_FORMS,REPS,29,12,4
2255,E,ZLO_FIFO_SSCR,REPS,8,5,1
2256,A,ZLO_FIFO_TOP,REPS,11,6,1
2257,G,ZLO_FORECAST_REDUCTION_FORMS,REPS,19,0,1
2258,F,ZLO_FORECAST_REDUCTION_FORMS_N,REPS,6,0,1
2259,J,ZLO_FORECAST_REDUCTION_TOP,REPS,9,0,1
2260,C,ZLO_FORECAST_REDUCTION_TOP_N,REPS,5,0,1
2261,H,ZLO_FORMD_APP_FORMS,REPS,12,0,1
2262,J,ZLO_FORMD_APP_TOP,REPS,9,0,1
2263,I,ZLO_FR_QTY_POOL,REPS,12,2,1
2264,F,ZLO_HU_PACKING_LIST_RU,SSFO,14,7,1
2265,E,ZLO_HU_PACKING_LIST_RU_FORMS,REPS,8,1,1
2266,B,ZLO_IN_TRADE_SHIP_REPORT,REPS,14,1,1
2267,B,ZLO_IN_TRADE_SHIP_REPORT,REPT,15,0,1
2268,E,ZLO_IN_TRADE_SHIP_REPORT_FORMS,REPS,28,3,1
2269,J,ZLO_IN_TRADE_SHIP_REPORT_SEL,REPS,6,1,1
2270,F,ZLO_IN_TRADE_SHIP_REPORT_TOP,REPS,18,0,1
2271,I,ZLO_INVBALRECON,REPS,15,9,1
2272,B,ZLO_INVENTORY_REBALANCE_FORMS,REPS,13,4,1
2273,C,ZLO_INVENTORY_REBALANCE_TOP,REPS,8,3,1
2274,H,ZLO_INVOICE,REPS,6,2,1
2275,J,ZLO_INVOICE_FORMS,REPS,14,7,1
2276,A,ZLO_INVOICE_TOP,REPS,8,4,1
2277,J,ZLO_ITEMMASTER,REPS,7,1,1
2278,E,ZLO_KZ_EMPTYGTD,REPS,5,0,1
2279,H,ZLO_KZ_GTD_MAINT,REPS,30,30,4
2280,E,ZLO_KZ_INVOICE,SSFO,15,4,1
2281,C,ZLO_KZ_RECONCIL,REPS,11,3,1
2282,D,ZLO_KZ_WHEREUSED,REPS,9,1,1
2283,F,ZLO_LABEL_HU_REP_MAIN,REPS,5,0,1
2284,G,ZLO_LABEL_SHIP,FORM,5,0,1
2285,B,ZLO_LABEL_SHIP_REP_FORM,REPS,33,11,4
2286,G,ZLO_LABEL_SHIP_REP_TOP,REPS,16,1,1
2287,G,ZLO_LMEREPI04,REPS,5,1,1
2288,E,ZLO_MAPICS_ORD_CONF,REPS,6,3,1
2289,J,ZLO_MIGO_DELIV_CHECK,SXCI,5,0,1
2290,B,ZLO_MONTH_END_INVENTORY,REPS,6,0,1
2291,I,ZLO_MONTH_END_INVENTORY_FORMS,REPS,11,0,1
2292,A,ZLO_MONTH_END_INVENTORY_TOP,REPS,7,0,1
2293,F,ZLO_MTSPACKOUT_EVENTS,REPS,12,0,1
2294,C,ZLO_MTSPACKOUT_FORM,REPS,10,0,1
2295,J,ZLO_MTSPACKOUT_TOP,REPS,8,0,1
2296,C,ZLO_MVT_STOCK_MAC_TOP,REPS,8,0,1
2297,G,ZLO_MVT_STOCK_MAC_ZLO_MVT_SF01,REPS,5,0,1
2298,D,ZLO_MVT_STOCK_MAC_ZLO_MVT_SF03,REPS,10,1,1
2299,A,ZLO_ORGM_DELIVERY_UPDATE,FUNC,9,1,1
2300,E,ZLO_PEDIMENTO_EVENT,REPS,8,7,1
2301,E,ZLO_PEDIMENTO_FORMS,REPS,42,33,4
2302,J,ZLO_PEDIMENTO_MX,REPS,5,5,1
2303,I,ZLO_PEDIMENTO_MX,REPT,7,6,1
2304,D,ZLO_PEDIMENTO_SEL,REPS,8,7,1
2305,E,ZLO_PEDIMENTO_TOP,REPS,17,15,4
2306,D,ZLO_PLAN_BOOK_ADJUST_FORMS,REPS,10,0,1
2307,H,ZLO_PLAN_BOOK_ADJUST_TOP,REPS,6,0,1
2308,I,ZLO_PLANBOOK_UPDATE,REPS,5,0,1
2309,J,ZLO_PLANBOOK_UPDATE_FORM,REPS,16,0,1
2310,E,ZLO_PLANBOOK_UPDATE_TOP,REPS,8,0,1
2311,B,ZLO_REQUIREMENTS_UPDATE,REPS,5,0,1
2312,E,ZLO_REQUIREMENTS_UPDATE_FORM,REPS,17,1,1
2313,C,ZLO_REQUIREMENTS_UPDATE_TOP,REPS,11,0,1
2314,D,ZLO_ROUTESCHEDULE_DATA_DECL,REPS,5,1,1
2315,J,ZLO_ROUTESCHEDULE_FORMS,REPS,15,3,1
2316,A,ZLO_RU_3RVINVOIC_8403,SSFO,30,3,1
2317,A,ZLO_RU_ACT,SSFO,23,4,1
2318,I,ZLO_RU_ACT_SMARTFORM,REPS,12,3,1
2319,I,ZLO_RU_ACTL,SSFO,7,0,1
2320,B,ZLO_RU_ACTL_SMARTFORM,REPS,9,2,1
2321,B,ZLO_RU_INVOICE_SMARTFORM_8403,REPS,40,6,4
2322,G,ZLO_RUDELNOTE,FORM,5,0,1
2323,I,ZLO_SCH_S_POOL_RU,REPS,11,1,1
2324,C,ZLO_SHIP_DETAILS_MAIN,REPS,24,8,4
2325,A,ZLO_SHIP_PDF,SSFO,5,0,1
2326,A,ZLO_SHIPMENT_EXTRCN_RPT_F01,REPS,11,3,1
2327,J,ZLO_SHP_DELNOTE_AU_NZ,SSFO,29,1,1
2328,D,ZLO_SHPM_MX,REPS,5,1,1
2329,I,ZLO_SHPMNT_EXTRCN_OBD_F01,REPS,26,4,1
2330,I,ZLO_SHPMNT_EXTRCN_OBD_TOP,REPS,11,1,1
2331,J,ZLO_SPLIT_MD_IMPORTATION_BR,ENHO,17,10,4
2332,E,ZLO_STOCK_REPORT_FORM,REPS,5,0,1
2333,I,ZLO_SUBCONTRACT_F01,REPS,9,8,1
2334,A,ZLO_SUBCONTRACT_TOP,REPS,6,6,1
2335,C,ZLO_TORG12_RU,REPS,32,10,4
2336,D,ZLO_TRADE_FORMS,REPS,5,0,1
2337,H,ZLO_UNCONF_ORD_FORMS,REPS,11,1,1
2338,A,ZLO_UPLOAD_ASN_FORMS,REPS,8,2,1
2339,H,ZLO_UPLOAD_ASN_TOP,REPS,5,1,1
2340,J,ZLOCUSTOMDUTYPOST_LK,REPS,6,3,1
2341,H,ZLOCUSTOMDUTYPOST_LK                    0100,DYNP,7,4,1
2342,B,ZLODELIVERYNOTE2011_RU,SSFO,22,3,1
2343,A,ZLODN2014_UK_FORMS,REPS,14,0,1
2344,A,ZLODWMLX23_MX,REPS,8,0,1
2345,H,ZLOFORMD_DISPLAY_FORMS,REPS,5,0,1
2346,H,ZLOINTRADE_NEW_F01,REPS,7,0,1
2347,E,ZLOINTRADE_NEW_TOP,REPS,6,0,1
2348,F,ZLOPACLIST0100_BG,REPS,8,1,1
2349,C,ZLOPACLIST0100_FR,REPS,7,0,1
2350,B,ZLOPACLIST0100_SG,REPS,30,4,1
2351,C,ZLOPACLIST0100_US,REPS,12,0,1
2352,G,ZLORM06ELLB_17180,REPS,10,4,1
2353,A,ZLOSHIPBOL_DOC_US,SSFO,35,28,4
2354,B,ZLOSHIPBOL_DOC_US1,SSFO,6,6,1
2355,H,ZLOSHIPBOL_TRUCK_US,SSFO,7,2,1
2356,B,ZLOSHIPBOL0100_US_FORM,REPS,13,9,1
2357,B,ZLOSHIPDESC,REPS,6,0,1
2358,H,ZLOSHIPLAB_Z_AR,FORM,6,1,1
2359,D,ZLOSHIPLABZEB_SG,FORM,6,1,1
2360,E,ZLOSTOSCHEDULEDETAIL_FORMS,REPS,6,0,1
2361,B,ZLOVISUTRANSPORT_FORMS,REPS,7,2,1
2362,C,ZLTP,FUGR,5,0,1
2363,J,ZLTP_DELV_CREATE_FORMS,REPS,19,0,1
2364,I,ZLTP_DELV_CREATE_TOP,REPS,9,0,1
2365,J,ZLVSKOMMIL2,FORM,9,2,1
2366,G,ZLVSLABELS_JA,FORM,11,1,1
2367,G,ZLVSLABELS_PDOR,FORM,5,2,1
2368,I,ZLVSLABELS_SCON,FORM,5,2,1
2369,B,ZMAP_INV_TO_AL,REPS,11,1,1
2370,H,ZMAP_PO_TO_AL,REPS,12,1,1
2371,F,ZMARSLIP_FORMS,REPS,5,0,1
2372,C,ZMB51_SPOOL_DOWNLOAD,REPS,9,2,1
2373,I,ZMD_PROJECT_REPORT,FUNC,6,1,1
2374,F,ZME_IN_DEL_CHALLAN_GST,SSFO,37,10,4
2375,I,ZMF_BAPI_NF_CREATE_POOL,REPS,6,3,1
2376,A,ZMF_EUFRP5_OP_TIME_PERF,FUNC,5,2,1
2377,H,ZMF_EX_MAT_FORMS,REPS,5,0,1
2378,F,ZMF_EX_MAT_TOP,REPS,5,0,1
2379,D,ZMF_EX_STD_MAT_BY_CATLOG,REPT,5,0,1
2380,B,ZMF_EXTRACTCONF_FORM,REPS,6,1,1
2381,I,ZMF_POSO_GR,REPS,5,1,1
2382,C,ZMF_PPORDSTUS_FORMS,REPS,5,0,1
2383,G,ZMF_PROD_ORDER_CONFIRM,REPS,9,0,1
2384,E,ZMF_PROD_ORDER_CONFIRM_FORMS,REPS,12,0,1
2385,G,ZMF_PROD_ORDER_CONFIRM_TOP,REPS,9,0,1
2386,E,ZMF_PRODORD_SYM_IDOC_FILTER,FUNC,5,1,1
2387,I,ZMF_SCH_F_POOL,REPS,7,0,1
2388,F,ZMF_STOCK_REQUIREMENTS_LISTS,FUNC,6,0,1
2389,E,ZMFJ_1I57FPN_N,REPS,8,6,1
2390,C,ZMFPPIOBB01,REPS,17,0,1
2391,B,ZMFSDPO_US,FORM,15,5,1
2392,A,ZMM_DATA_EXTRACTOR,REPS,5,0,1
2393,G,ZMM_DATA_EXTRACTOR_FORMS,REPS,32,2,1
2394,C,ZMM_DATA_EXTRACTOR_TOP,REPS,13,1,1
2395,D,ZMM_GTD_DELIVERY_FORMS,REPS,6,0,1
2396,J,ZMM_GTD_RU,REPS,7,1,1
2397,A,ZMM_LABLE_PRINT,SSFO,7,0,1
2398,D,ZMMHUIFRCCO100,REPS,7,0,1
2399,A,ZMSAFZ017,REPS,16,0,1
2400,F,ZMSAFZ026,ENHO,5,0,1
2401,A,ZMSAFZ026,REPS,26,0,1
2402,G,ZMV45AFZZ_FR,REPS,6,0,1
2403,E,ZNEWORCA_CO_OI_ICMSPROXY_MSG,CLAS,5,0,1
2404,E,ZNEWORCA_CUSTMATINFO_00504001,FUNC,5,0,1
2405,H,ZNEWORCA_CUSTMATINFO_00504002,FUNC,5,0,1
2406,A,ZNEWORCA_CUSTMATINFO_00504003,FUNC,5,0,1
2407,F,ZNEWORCA_MATMAS_INITIALUPLOAD,REPS,6,0,1
2408,C,ZNEWORCA_TAX_TAB_F01,REPS,10,0,1
2409,G,ZNFE_ADD_CAMPOS_ITEM,REPS,6,0,1
2410,G,ZOEX_SHIPMENT_INFO_REPORT_TOP,REPS,7,2,1
2411,D,ZOEX_SHIPMENT_INFO_RPT_FORMS,REPS,10,2,1
2412,D,ZPPIOMF01,REPS,7,0,1
2413,H,ZPPORPF23,REPS,7,1,1
2414,A,ZPPR0130,REPS,7,5,1
2415,F,ZPRCOSTCOMP_EA,PROG,5,0,1
2416,F,ZPRCOSTCOMP_EA,REPS,8,0,1
2417,I,ZPRCOSTCOMP_EA,REPT,5,0,1
2418,J,ZPRCOSTCOMP_EA_FORMS,REPS,7,0,1
2419,E,ZPRCOSTCOMP_P1_FORMS,REPS,14,17,4
2420,H,ZPRCOSTCOMP_P1_FORMS_BA,REPS,42,0,1
2421,J,ZPRCOSTCOMP_TOP_P1_BA,REPS,26,0,1
2422,I,ZPRSAUTOPGI,REPS,5,2,1
2423,I,ZPSFCOBJL_APAC,REPS,7,4,1
2424,G,ZPSFCOBJL_NZ,REPS,6,3,1
2425,F,ZPSFCOBJL_US,REPS,26,10,4
2426,B,ZPSFCSPLT_US,REPS,15,4,1
2427,D,ZPU_A017KONP_PR,REPS,9,9,1
2428,D,ZPU_EXTRACT_PO_VEN_INVOICE,REPT,5,0,1
2429,B,ZPU_EXTRACT_PO_VEN_INVOICE_F01,REPS,11,1,1
2430,D,ZPU_EXTRACT_PO_VEN_INVOICE_TOP,REPS,8,0,1
2431,I,ZPU_GR_SPLIT,ENHO,5,0,1
2432,G,ZPU_GR_SPLIT,FUNC,14,6,1
2433,C,ZPU_MATERIAL_SHORTAGE_FORM,REPS,5,3,1
2434,H,ZPU_NET_DC_FORECAST_FORM,REPS,7,0,1
2435,C,ZPU_NET_DC_FORECAST_TOP,REPS,5,0,1
2436,I,ZPU_SCH_S_POOL_BR,REPS,9,1,1
2437,B,ZPU_SEND_PLANDATA_FAS,REPT,6,0,1
2438,I,ZPU_SEND_PLANDATA_FAS_FORMS,REPS,21,0,1
2439,I,ZPU_SEND_PLANDATA_FAS_TOP,REPS,9,0,1
2440,D,ZPUPURORD,FORM,7,1,1
2441,A,ZPUPURORD_BR,FORM,6,0,1
2442,J,ZPUPURORD_IN,FORM,13,4,1
2443,I,ZPUPURORD_MC,FORM,10,0,1
2444,C,ZPUPURORD_RU_13,FORM,10,3,1
2445,B,ZREPROCESS_FORMS,REPS,8,7,1
2446,G,ZRFBELJ10_NACC,REPS,5,0,1
2447,A,ZRFEBBU10,REPS,10,5,1
2448,B,ZRFEBKA00,REPS,9,0,1
2449,A,ZRFFOEDI1,REPS,24,3,1
2450,A,ZRFFORI01,REPS,23,3,1
2451,A,ZRFFORI01_LK,REPS,5,4,1
2452,G,ZRFFOUS_C,REPS,8,2,1
2453,B,ZRFITEMGL_FR,REPS,6,2,1
2454,H,ZRFKORI17,REPS,19,13,4
2455,J,ZRGGD2300_FISL,REPS,13,0,3
2456,I,ZRLB_INVOICE_FORM01_ARC,REPS,5,5,1
2457,D,ZRM06EM00_PO_OPEN_ITEMS,REPS,7,0,1
2458,B,ZRM07ETIKETT,FORM,28,11,4
2459,B,ZRM07MTRB1,REPS,5,3,1
2460,G,ZRU_CO_OI_RUSSIAFINANCE_REPOR1,CLAS,6,0,1
2461,I,ZRU_FINANCEINFO_REP_FORMS,REPS,15,0,1
2462,F,ZRU_FINANCEINFO_REP_N_FORMS,REPS,15,0,1
2463,D,ZRU_FINANCEINFO_REP_N_TOP,REPS,11,0,1
2464,D,ZRU_FINANCEINFO_REP_TOP,REPS,10,0,1
2465,C,ZRVINVOICE02,FORM,16,3,1
2466,J,ZS_MYDSO_CUST_MASTER_IN_FORMS,REPS,7,1,1
2467,H,ZS_MYDSO_CUST_MASTER_SEE_F01,REPS,9,0,1
2468,G,ZS_MYDSO_CUST_MASTER_SEE_TOP,REPS,7,0,1
2469,F,ZS_MYDSO_CUST_OPEN_ITEMS_CL,REPS,7,0,1
2470,E,ZS_MYDSO_CUST_OPEN_ITEMS_SEE,REPS,5,0,1
2471,A,ZS_MYDSO_OPENITEMS_IN_F01,REPS,14,2,1
2472,J,ZS_MYDSO_OPENITEMS_IN_TOP,REPS,8,0,1
2473,G,ZSA_CHANGE_DELIVERY_BLOCK,REPT,6,1,1
2474,A,ZSA_CHANGE_DELIVERY_BLOCK_F01,REPS,9,3,1
2475,G,ZSA_CHANGE_DELIVERY_BLOCK_TOP,REPS,7,2,1
2476,A,ZSA_DELBLOCK_HAZGOODS,ENHO,12,1,1
2477,A,ZSA_DIFAL_CAL,ENHO,5,0,1
2478,E,ZSA_ENH_IMPLEMENTATION,ENHC,9,0,1
2479,B,ZSA_IN_DC_BIL_INVOICE,SSFO,24,1,1
2480,A,ZSA_IN_EXPORT_INVOICE,SSFO,14,4,1
2481,C,ZSA_IN_EXPORT_INVOICE_GST,SSFO,22,5,1
2482,I,ZSA_IN_FAC_ENERGY_DC_INV,REPS,17,7,1
2483,H,ZSA_IN_FAC_ENERGY_DC_INV_EXP,REPS,9,2,1
2484,D,ZSA_IN_FAC_ENERGY_DC_INV_EXP,SSFO,11,3,1
2485,G,ZSA_IN_FAC_ENERGY_DC_INV_SCRAP,REPS,11,3,1
2486,E,ZSA_IN_FAC_ENERGY_DC_INV_SCRAP,SSFO,12,5,1
2487,A,ZSA_IN_FAC_ENERGY_DC_INV_TOP,REPS,6,1,1
2488,E,ZSA_IN_FAC_ENERGY_DC_INVOICE,SSFO,24,8,4
2489,J,ZSA_IN_FAC_ENERGY_DC_TAX_INV_N,SSFO,17,15,4
2490,H,ZSA_IN_FACT_BILDELV_FOC,SSFO,37,22,4
2491,I,ZSA_IN_FACT_BILINVOICE_A4_GSTC,SSFO,71,36,4
2492,D,ZSA_IN_FACT_INVOICE_ZGDT_NEW,SSFO,25,14,4
2493,C,ZSA_IN_FACTORY_BILINVOICE,SSFO,16,1,1
2494,D,ZSA_IN_ORDERCONF,SSFO,8,0,1
2495,J,ZSA_IN_ORDERCONF_GST,SSFO,8,1,1
2496,J,ZSA_IN_PACK_LIST_DELIVERY,SSFO,6,0,1
2497,H,ZSA_IN_PROJECT_INVOICE_BPS,SSFO,13,0,1
2498,B,ZSA_IN_SERVICE_INVOICE,SSFO,16,5,1
2499,F,ZSA_INVOICE_ZIN1_ARCH,SSFO,5,5,1
2500,C,ZSA_IR_DATE_FILL,ENHO,5,0,1
2501,I,ZSA_IR_DDATE,ENHO,5,0,1
2502,I,ZSA_JAPAN_DELIVERY_BLOCK,REPS,16,4,1
2503,H,ZSA_MYSERETORD_CREATE,FUNC,6,0,1
2504,D,ZSA_MYSERETORD_VALIDATION,FUNC,11,8,1
2505,G,ZSA_PRICING_EXTRACT_FORM_BR,REPS,14,0,1
2506,C,ZSA_PRICING_EXTRACT_KR_FORM,REPS,7,3,1
2507,F,ZSA_PRICING_EXTRACT_TOP_BR,REPS,9,0,1
2508,G,ZSA_PROJECTDELIVERY,REPS,8,0,1
2509,B,ZSA_QUOTATION_FORMS,REPS,14,1,1
2510,A,ZSA_QUOTATION_TOP,REPS,8,0,1
2511,A,ZSA_QUOTE_DATARETREIVE_BG,REPS,5,1,1
2512,A,ZSA_RLB_INVOICE,REPS,5,0,1
2513,D,ZSA_RLB_INVOICE_BR,REPS,9,0,1
2514,A,ZSA_ROUD_BASE,ENHO,9,0,1
2515,J,ZSA_ROUND_HEAD,ENHO,8,0,1
2516,G,ZSA_ROUND_TAXES,ENHO,7,0,1
2517,I,ZSA_ROUND_TVARVC,ENHO,5,2,1
2518,D,ZSA_ROUTE_DET_EDI_ORDER,REPS,6,3,1
2519,D,ZSA_SALES_CONTRACT_CPY,SSFO,8,0,1
2520,B,ZSA_SALESDOC_MAINTAIN,ENHO,6,1,1
2521,J,ZSA_SALESPROCESS,REPS,9,0,1
2522,D,ZSA_SALESPROCESS,REPT,11,0,1
2523,I,ZSA_SALESPROCESS_GET_DATA,REPS,13,0,1
2524,D,ZSA_SALESPROCESS_PROCESSING,REPS,20,0,1
2525,H,ZSA_SALESPROCESS_SEL_SCREEN,REPS,5,0,1
2526,C,ZSA_SALESPROCESS_TOP,REPS,15,0,1
2527,E,ZSA_SAORDER_FORM,REPS,12,4,1
2528,J,ZSA_SEND_SODATA_CMIS_FORM,REPS,7,3,1
2529,I,ZSA_SHIP_ADDRESS_ISSUE,REPS,6,6,1
2530,A,ZSA_SOCHANGE_UPLOAD_F01,REPS,6,1,1
2531,D,ZSA_TAXCODE_BR,ENHO,6,1,1
2532,G,ZSA_VAT_INVOICE_RU_FORM,REPS,22,0,1
2533,B,ZSA_WBSE_EXTRACT_FORMS,REPS,5,0,1
2534,B,ZSABILINVOICE,SSFO,64,15,4
2535,D,ZSABILINVOICE_AR,SSFO,50,12,4
2536,E,ZSABILINVOICE_AU,SSFO,27,7,4
2537,F,ZSABILINVOICE_BG,SSFO,40,2,1
2538,H,ZSABILINVOICE_BR,SSFO,17,1,3
2539,D,ZSABILINVOICE_CAN,SSFO,7,1,1
2540,A,ZSABILINVOICE_CAN_COPY,SSFO,6,1,1
2541,C,ZSABILINVOICE_FRN,SSFO,46,1,1
2542,D,ZSABILINVOICE_FRN_BUNDLE,SSFO,8,2,1
2543,F,ZSABILINVOICE_LV,SSFO,5,0,1
2544,E,ZSABILINVOICE_MIL,SSFO,44,7,4
2545,C,ZSABILINVOICE_SEI,SSFO,65,25,4
2546,C,ZSADPINVOICE_ADVP1_BG,SSFO,25,1,1
2547,J,ZSADPINVOICE_ADVP1_LV,SSFO,6,0,3
2548,B,ZSADPINVOICE_ADVP1_RU_FS,SSFO,6,0,1
2549,E,ZSADPINVOICE_BG,SSFO,33,0,1
2550,B,ZSADPINVOICE_RU,SSFO,13,0,1
